ProductID,ProductName,Category,SubCategory,UnitPrice,SatisfactionScore,SupplierName
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,11.36177778,2,Global Supply Co
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,37.5175,4,Prime Goods
TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Technology,Accessories,122.959,5,Global Supply Co
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,9.534,1,Global Supply Co
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,18.1488,4,NorthStar
TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Technology,Phones,312.754,2,NorthStar
OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,74.22144444,2,NorthStar
OFF-EN-10001099,Staples,Office Supplies,Envelopes,32.0784,5,Global Supply Co
OFF-PA-10002250,Things To Do Today Pad,Office Supplies,Paper,19.79028571,2,Prime Goods
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,16.324,1,Prime Goods
OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Office Supplies,Labels,7.395,4,NorthStar
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,72.03428571,1,Global Supply Co
OFF-PA-10002947,Xerox 1923,Office Supplies,Paper,18.9712,1,Global Supply Co
OFF-PA-10000019,Xerox 1931,Office Supplies,Paper,26.244,5,Global Supply Co
FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,245.5497,3,Prime Goods
TEC-PH-10004774,Gear Head AU3700S Headset,Technology,Phones,63.218,4,Prime Goods
OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,59.12866667,5,NorthStar
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Technology,Phones,1154.8075,2,Prime Goods
TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Technology,Accessories,1377.7,1,Global Supply Co
OFF-ST-10003816,Fellowes High-Stak Drawer Files,Office Supplies,Storage,493.332,1,NorthStar
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,255.346,2,Global Supply Co
OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,41.63345455,3,Prime Goods
TEC-AC-10002473,Maxell 4.7GB DVD-R,Technology,Accessories,111.972,4,Global Supply Co
TEC-PH-10004531,OtterBox Commuter Series Case - iPhone 5 & 5s,Technology,Phones,148.83,2,Global Supply Co
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,355.4845714,3,Prime Goods
OFF-PA-10003543,Xerox 1985,Office Supplies,Paper,12.96,3,Global Supply Co
TEC-AC-10004353,Hypercom P1300 Pinpad,Technology,Accessories,158.4,4,NorthStar
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,69.888,5,Global Supply Co
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,14.03866667,3,Global Supply Co
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,36.13866667,4,Prime Goods
OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,34.12066667,3,Global Supply Co
OFF-PA-10000289,Xerox 213,Office Supplies,Paper,18.576,4,Global Supply Co
OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances,133.1352,1,Global Supply Co
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,Paper,25.68,3,NorthStar
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,11.9634,2,NorthStar
OFF-ST-10001496,Standard Rollaway File with Lock,Office Supplies,Storage,659.4954,2,Prime Goods
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,78.6375,1,Global Supply Co
FUR-TA-10002356,Bevis Boat-Shaped Conference Table,Furniture,Tables,423.7445,2,Prime Goods
FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,270.5413333,1,Prime Goods
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,889.235,3,Prime Goods
OFF-PA-10000788,Xerox 210,Office Supplies,Paper,15.984,4,NorthStar
FUR-FU-10001940,Staples,Furniture,Furnishings,21.9696,3,NorthStar
OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders,10.296,3,Global Supply Co
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper,15.552,3,Prime Goods
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,Furniture,Furnishings,265.98,5,NorthStar
OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,6.288,2,Global Supply Co
OFF-LA-10001613,Avery File Folder Labels,Office Supplies,Labels,8.728615385,5,Global Supply Co
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,7.365,3,Global Supply Co
OFF-PA-10004621,Xerox 212,Office Supplies,Paper,20.18057143,1,NorthStar
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,191.6,2,NorthStar
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,635.626,3,NorthStar
FUR-FU-10001095,DAX Black Cherry Wood-Tone Poster Frame,Furniture,Furnishings,56.932,4,Prime Goods
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,4.29,4,Prime Goods
OFF-PA-10004156,Xerox 188,Office Supplies,Paper,26.649,5,NorthStar
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,19.78666667,5,Prime Goods
TEC-PH-10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,1189.966,3,Global Supply Co
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,26.4385,2,Global Supply Co
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,336.51,5,NorthStar
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,4.83025,5,Prime Goods
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,25.95666667,3,Global Supply Co
OFF-PA-10003625,Xerox 1979,Office Supplies,Paper,109.4626667,1,Global Supply Co
OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,1345.032,1,NorthStar
TEC-PH-10001530,Plantronics Voyager Pro Legend,Technology,Phones,901.2373333,1,Global Supply Co
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,39.6924,5,Prime Goods
OFF-ST-10004258,Portable Personal File Box,Office Supplies,Storage,37.444,4,NorthStar
FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,14.13866667,2,NorthStar
TEC-AC-10003033,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,1082.236,1,NorthStar
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Office Supplies,Storage,445.16,1,NorthStar
OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders,5.7702,1,Prime Goods
FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Furniture,Furnishings,91.032,5,NorthStar
OFF-ST-10003722,Project Tote Personal File,Office Supplies,Storage,48.4035,1,NorthStar
TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,Technology,Accessories,408.36,2,Prime Goods
FUR-FU-10002191,G.E. Halogen Desk Lamp Bulbs,Furniture,Furnishings,12.564,3,Global Supply Co
TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,96.2115,4,NorthStar
OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,Storage,718.97175,5,NorthStar
OFF-AR-10001166,Staples,Office Supplies,Art,20.21333333,5,Global Supply Co
FUR-CH-10000309,Global Comet Stacking Arm Chair,Furniture,Chairs,1216.8288,2,NorthStar
TEC-MA-10004212,Cisco SPA525G2 5-Line IP Phone,Technology,Machines,1379.92,3,NorthStar
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes,15.714,4,Prime Goods
OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,17.2692,2,Prime Goods
OFF-PA-10001166,Xerox 2,Office Supplies,Paper,22.2432,2,NorthStar
OFF-PA-10003656,Xerox 1935,Office Supplies,Paper,134.538,4,Prime Goods
TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,23.9016,3,Prime Goods
TEC-PH-10003885,Cisco SPA508G,Technology,Phones,182.1324,2,Prime Goods
OFF-LA-10001175,Avery 514,Office Supplies,Labels,11.952,3,NorthStar
OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,Paper,12.644,4,NorthStar
FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,112.606,1,NorthStar
OFF-BI-10003707,Aluminum Screw Posts,Office Supplies,Binders,32.18472727,4,Prime Goods
OFF-AR-10000203,Newell 336,Office Supplies,Art,17.12,5,Prime Goods
OFF-AR-10004790,Staples,Office Supplies,Art,23.94,2,Prime Goods
TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,66.1095,4,Prime Goods
FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,686.610625,3,Global Supply Co
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,7.735,5,NorthStar
OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,66.584,3,Global Supply Co
FUR-CH-10002304,"Global Stack Chair without Arms, Black",Furniture,Chairs,128.7865714,4,Prime Goods
FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,357.986,2,Global Supply Co
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,Paper,13.65,5,NorthStar
FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,239.669,5,NorthStar
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,13.55142857,4,NorthStar
FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furniture,Furnishings,126.4666667,3,Prime Goods
OFF-BI-10003529,Avery Round Ring Poly Binders,Office Supplies,Binders,6.153333333,3,Prime Goods
OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,12.94455556,5,Prime Goods
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,101.4255,2,Prime Goods
OFF-FA-10001754,Stockwell Gold Paper Clips,Office Supplies,Fasteners,4.048,5,Global Supply Co
OFF-FA-10004838,"Super Bands, 12/Pack",Office Supplies,Fasteners,8.37,5,NorthStar
TEC-PH-10002115,Plantronics 81402,Technology,Phones,211.168,5,Prime Goods
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,Fasteners,4.29875,3,NorthStar
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,94.56314286,2,NorthStar
OFF-BI-10003669,3M Organizer Strips,Office Supplies,Binders,11.88,1,Global Supply Co
OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders,10.07844444,2,Prime Goods
TEC-AC-10003447,Micropad Numeric Keypads,Technology,Accessories,72.9635,4,NorthStar
OFF-AR-10000255,Newell 328,Office Supplies,Art,25.30666667,4,Global Supply Co
OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,147.5508,1,Prime Goods
OFF-PA-10000349,Staples,Office Supplies,Paper,13.16933333,5,Prime Goods
FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,388.297,3,Prime Goods
OFF-PA-10003127,Staples,Office Supplies,Paper,54.51866667,5,Prime Goods
TEC-MA-10003979,Ativa V4110MDD Micro-Cut Shredder,Technology,Machines,3849.945,4,Global Supply Co
OFF-PA-10000029,Xerox 224,Office Supplies,Paper,15.984,1,NorthStar
OFF-LA-10000452,Avery 488,Office Supplies,Labels,8.505,2,Global Supply Co
TEC-PH-10001819,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,Phones,124.4723333,2,Global Supply Co
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,73.425,4,Prime Goods
TEC-PH-10000576,AT&T 1080 Corded phone,Technology,Phones,277.894,5,NorthStar
OFF-PA-10000605,Xerox 1950,Office Supplies,Paper,16.56933333,5,NorthStar
OFF-ST-10004340,"Fellowes Mobile File Cart, Black",Office Supplies,Storage,230.066,3,Global Supply Co
OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,Binders,60.918,5,Prime Goods
FUR-TA-10004147,Hon 4060 Series Tables,Furniture,Tables,307.89,5,Prime Goods
OFF-AR-10001545,Newell 326,Office Supplies,Art,6.101333333,1,NorthStar
TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,88.84633333,3,Global Supply Co
OFF-AR-10002255,Newell 346,Office Supplies,Art,6.2208,4,NorthStar
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,22.0032,2,NorthStar
OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,21.56,4,Global Supply Co
OFF-FA-10003495,Staples,Office Supplies,Fasteners,27.44685714,1,Global Supply Co
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,34.14,1,NorthStar
TEC-PH-10003589,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,63.222,3,NorthStar
OFF-PA-10004735,Xerox 1905,Office Supplies,Paper,29.2896,2,NorthStar
FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases,119.833,5,Prime Goods
OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper,6.867,4,Global Supply Co
TEC-PH-10001061,Apple iPhone 5C,Technology,Phones,334.9665,4,Global Supply Co
OFF-AR-10002375,Newell 351,Office Supplies,Art,11.808,2,Global Supply Co
OFF-EN-10001539,Staples,Office Supplies,Envelopes,28.008,3,Global Supply Co
FUR-TA-10004086,KI Adjustable-Height Table,Furniture,Tables,255.4834286,4,NorthStar
OFF-PA-10000100,Xerox 1945,Office Supplies,Paper,212.12325,5,NorthStar
OFF-LA-10000973,Avery 502,Office Supplies,Labels,5.88,1,NorthStar
OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,Storage,187.4928,4,Prime Goods
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,203.66,2,Prime Goods
OFF-PA-10001763,Xerox 1896,Office Supplies,Paper,24.975,1,NorthStar
OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,Binders,23.9844,4,Prime Goods
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,8.72,3,Global Supply Co
TEC-MA-10004241,Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines,643.425,5,Global Supply Co
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,834.9133333,3,NorthStar
OFF-FA-10000735,Staples,Office Supplies,Fasteners,10.8624,5,Prime Goods
OFF-BI-10003350,Acco Expandable Hanging Binders,Office Supplies,Binders,9.7295,5,Global Supply Co
TEC-PH-10000307,Shocksock Galaxy S4 Armband,Technology,Phones,21.17,1,Prime Goods
TEC-CO-10004202,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Technology,Copiers,694.2625714,3,Prime Goods
FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,6.7512,4,Global Supply Co
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,8.528,4,NorthStar
OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,289.0528,4,NorthStar
FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,849.696,1,Global Supply Co
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Furniture,Chairs,646.547,1,Prime Goods
OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,287.2645714,4,Prime Goods
TEC-PH-10004700,PowerGen Dual USB Car Charger,Technology,Phones,31.968,3,Prime Goods
OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders,15.192,2,Prime Goods
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings,128.639,1,Global Supply Co
OFF-PA-10003172,Xerox 1996,Office Supplies,Paper,22.032,3,Global Supply Co
OFF-ST-10002352,Iris Project Case,Office Supplies,Storage,37.506,3,Global Supply Co
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,Paper,25.364,3,Prime Goods
OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,16.3135,3,Prime Goods
OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,22.968,3,Global Supply Co
OFF-LA-10004425,Staples,Office Supplies,Labels,10.7508,5,Global Supply Co
FUR-CH-10001270,Harbour Creations Steel Folding Chair,Furniture,Chairs,298.640625,4,Prime Goods
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,577.7694286,4,NorthStar
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,4.404571429,4,Prime Goods
TEC-PH-10003655,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,6.93,2,Global Supply Co
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,5.430857143,3,Global Supply Co
OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",Office Supplies,Storage,204.4745,2,NorthStar
TEC-PH-10004447,Toshiba IPT2010-SD IP Telephone,Technology,Phones,451.7175,4,NorthStar
FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,1133.868,3,Prime Goods
OFF-PA-10000682,Xerox 1924,Office Supplies,Paper,15.028,5,Global Supply Co
FUR-FU-10002268,Ultra Door Push Plate,Furniture,Furnishings,21.32342857,4,Global Supply Co
TEC-AC-10001990,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Technology,Accessories,340.7432,5,NorthStar
FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs,135.9773333,4,Global Supply Co
OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage,853.254,1,NorthStar
OFF-AR-10004999,Newell 315,Office Supplies,Art,24.31866667,5,NorthStar
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,12.4155,5,Global Supply Co
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,12.08075,2,NorthStar
FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,40.432,2,NorthStar
TEC-PH-10002200,Samsung Galaxy Note 2,Technology,Phones,929.73575,5,Prime Goods
TEC-PH-10000439,GE DSL Phone Line Filter,Technology,Phones,123.969,2,Prime Goods
OFF-PA-10001685,Staples,Office Supplies,Paper,51.5112,1,Prime Goods
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,214.6496,2,NorthStar
OFF-ST-10000676,Fellowes Econo/Stor Drawers,Office Supplies,Storage,290.79,1,NorthStar
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,4.733333333,5,Prime Goods
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,111.944,2,NorthStar
TEC-CO-10001046,Canon Imageclass D680 Copier / Fax,Technology,Copiers,1791.9744,1,NorthStar
FUR-FU-10000076,24-Hour Round Wall Clock,Furniture,Furnishings,81.252,5,NorthStar
FUR-FU-10003268,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,129.2686667,4,Global Supply Co
FUR-FU-10003691,"Eldon Image Series Desk Accessories, Ebony",Furniture,Furnishings,36.062,2,Prime Goods
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,141.3465,1,Global Supply Co
TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones,20.9,3,Global Supply Co
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,369.3055,1,Global Supply Co
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,25.968,3,Global Supply Co
FUR-TA-10004619,Hon Non-Folding Utility Tables,Furniture,Tables,755.1294,2,Global Supply Co
FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases,237.226275,5,Prime Goods
OFF-AR-10002280,Staples,Office Supplies,Art,27.174,2,Prime Goods
