TransactionID,SaleDate,OrderDate,ShipDate,CustomerID,ProductID,SaleAmount,Quantity,ShipMode,CustomerSatisfactionScore,PaymentType
1585,8/9/2012,8/9/2012,8/12/2012,NP-18325,FUR-FU-10001706,6.16,2,First Class,1,PayPal
1586,8/9/2012,8/9/2012,8/12/2012,NP-18325,TEC-PH-10000984,979.95,5,First Class,2,PayPal
1587,8/9/2012,8/9/2012,8/12/2012,NP-18325,OFF-PA-10001357,143.7,3,First Class,1,Credit Card
1588,8/9/2012,8/9/2012,8/12/2012,NP-18325,OFF-FA-10000992,10.65,3,First Class,2,PayPal
1589,8/9/2012,8/9/2012,8/12/2012,NP-18325,TEC-AC-10002600,247.8,4,First Class,1,Credit Card
1590,5/13/2013,5/13/2013,5/17/2013,VG-21805,OFF-AR-10001662,10.96,4,Standard Class,4,PayPal
1591,4/16/2013,4/16/2013,4/20/2013,MY-18295,OFF-AR-10001221,33.488,7,Standard Class,4,Bank Transfer
1592,4/16/2013,4/16/2013,4/20/2013,MY-18295,OFF-FA-10002988,8.04,5,Standard Class,1,PayPal
1593,6/23/2012,6/23/2012,6/25/2012,RD-19480,TEC-PH-10004830,201.568,4,Second Class,1,PayPal
1594,10/19/2011,10/19/2011,10/19/2011,JF-15490,OFF-PA-10004519,13.44,3,Same Day,2,Credit Card
1595,3/24/2012,3/24/2012,3/27/2012,DP-13390,FUR-BO-10000362,359.058,3,First Class,5,Bank Transfer
1596,5/9/2014,5/9/2014,5/13/2014,MD-17350,FUR-CH-10004540,47.992,2,Standard Class,5,Bank Transfer
1597,10/17/2014,10/17/2014,10/19/2014,MY-17380,FUR-FU-10001290,547.3,13,First Class,3,Credit Card
1598,11/20/2014,11/20/2014,11/22/2014,AB-10150,OFF-PA-10000308,16.896,4,Second Class,3,PayPal
1599,11/20/2014,11/20/2014,11/22/2014,AB-10150,OFF-SU-10001165,6.672,1,Second Class,4,Credit Card
1600,11/20/2014,11/20/2014,11/22/2014,AB-10150,OFF-AR-10003373,99.136,4,Second Class,4,PayPal
1601,11/20/2014,11/20/2014,11/22/2014,AB-10150,FUR-FU-10001967,15.992,2,Second Class,2,PayPal
1602,5/9/2013,5/9/2013,5/14/2013,GB-14530,FUR-FU-10001488,211.96,2,Second Class,1,Bank Transfer
1603,12/12/2013,12/12/2013,12/18/2013,CA-12775,OFF-AR-10003251,6.672,3,Standard Class,1,Bank Transfer
1604,12/1/2014,12/1/2014,12/5/2014,ME-17725,OFF-AR-10001044,155.94,6,Standard Class,3,Bank Transfer
1605,4/20/2013,4/20/2013,4/25/2013,JO-15280,TEC-PH-10004700,39.96,5,Second Class,3,PayPal
1606,4/20/2013,4/20/2013,4/25/2013,JO-15280,OFF-AR-10000823,5.46,3,Second Class,5,PayPal
1607,4/20/2013,4/20/2013,4/25/2013,JO-15280,OFF-AR-10004456,73.2,5,Second Class,4,Bank Transfer
1608,4/20/2013,4/20/2013,4/25/2013,JO-15280,OFF-BI-10000050,5.84,1,Second Class,5,Credit Card
1609,4/20/2013,4/20/2013,4/25/2013,JO-15280,OFF-PA-10002377,22.72,4,Second Class,5,Bank Transfer
1610,4/20/2013,4/20/2013,4/25/2013,JO-15280,OFF-BI-10000591,9.336,3,Second Class,3,PayPal
1611,5/26/2011,5/26/2011,5/30/2011,ML-17395,FUR-BO-10000362,290.666,2,Standard Class,2,Bank Transfer
1612,5/26/2011,5/26/2011,5/30/2011,ML-17395,TEC-PH-10000441,201.584,2,Standard Class,4,PayPal
1613,5/26/2011,5/26/2011,5/30/2011,ML-17395,TEC-PH-10002726,83.984,2,Standard Class,3,PayPal
1614,12/22/2014,12/22/2014,12/26/2014,YS-21880,OFF-ST-10003306,1000.02,7,Standard Class,4,Bank Transfer
1615,3/16/2013,3/16/2013,3/20/2013,PL-18925,TEC-AC-10004855,83.976,3,Standard Class,4,Credit Card
1616,8/10/2012,8/10/2012,8/16/2012,JK-16120,OFF-LA-10002787,3.75,1,Standard Class,3,Bank Transfer
1617,8/10/2012,8/10/2012,8/16/2012,JK-16120,OFF-LA-10002043,41.4,4,Standard Class,5,PayPal
1618,8/10/2012,8/10/2012,8/16/2012,JK-16120,OFF-AR-10001915,29.79,3,Standard Class,3,PayPal
1619,9/11/2013,9/11/2013,9/15/2013,PN-18775,OFF-ST-10000352,59.48,2,Second Class,4,Bank Transfer
1620,9/11/2013,9/11/2013,9/15/2013,PN-18775,OFF-PA-10000575,6.69,1,Second Class,4,PayPal
1621,7/9/2014,7/9/2014,7/16/2014,JC-15385,FUR-FU-10002937,198.46,2,Standard Class,5,Credit Card
1622,7/9/2014,7/9/2014,7/16/2014,JC-15385,OFF-LA-10003930,786.48,8,Standard Class,1,Credit Card
1623,7/9/2014,7/9/2014,7/16/2014,JC-15385,OFF-BI-10001107,23.168,2,Standard Class,2,PayPal
1624,7/9/2014,7/9/2014,7/16/2014,JC-15385,TEC-AC-10003063,50,2,Standard Class,4,Bank Transfer
1625,12/19/2012,12/19/2012,12/24/2012,JG-15160,TEC-PH-10002922,675.96,5,Standard Class,3,Bank Transfer
1626,12/19/2012,12/19/2012,12/24/2012,JG-15160,TEC-AC-10002049,1265.85,3,Standard Class,2,Credit Card
1627,11/16/2012,11/16/2012,11/22/2012,PO-19180,OFF-AP-10002457,523.25,5,Standard Class,5,Bank Transfer
1628,9/24/2012,9/24/2012,9/30/2012,MC-17275,FUR-CH-10001270,517.5,6,Standard Class,1,Bank Transfer
1629,6/22/2014,6/22/2014,6/26/2014,AS-10240,FUR-FU-10004415,17.92,5,Second Class,5,Credit Card
1630,6/22/2014,6/22/2014,6/26/2014,AS-10240,OFF-BI-10001510,41.256,6,Second Class,1,PayPal
1631,5/9/2013,5/9/2013,5/9/2013,CL-12565,OFF-ST-10002011,1006.056,3,Same Day,1,Credit Card
1632,5/9/2013,5/9/2013,5/9/2013,CL-12565,OFF-PA-10002986,10.688,2,Same Day,5,Bank Transfer
1633,5/9/2013,5/9/2013,5/9/2013,CL-12565,OFF-PA-10004451,10.368,2,Same Day,2,Bank Transfer
1634,5/9/2013,5/9/2013,5/9/2013,CL-12565,OFF-ST-10000649,25.12,2,Same Day,3,Bank Transfer
1635,5/9/2013,5/9/2013,5/9/2013,CL-12565,TEC-AC-10001465,58.112,2,Same Day,2,PayPal
1636,11/26/2011,11/26/2011,12/2/2011,NW-18400,OFF-PA-10001166,15.552,3,Standard Class,5,Credit Card
1637,11/26/2011,11/26/2011,12/2/2011,NW-18400,OFF-ST-10001097,669.08,5,Standard Class,5,PayPal
1638,11/26/2011,11/26/2011,12/2/2011,NW-18400,TEC-PH-10000038,438.336,4,Standard Class,2,Bank Transfer
1639,5/27/2013,5/27/2013,6/2/2013,TB-21280,OFF-PA-10002689,19.44,3,Standard Class,1,PayPal
1640,5/27/2013,5/27/2013,6/2/2013,TB-21280,OFF-BI-10004728,9.64,2,Standard Class,1,PayPal
1641,5/27/2013,5/27/2013,6/2/2013,TB-21280,OFF-PA-10004675,12.7,2,Standard Class,2,PayPal
1642,5/27/2013,5/27/2013,6/2/2013,TB-21280,FUR-FU-10000629,41.37,3,Standard Class,3,Bank Transfer
1643,11/29/2011,11/29/2011,12/4/2011,BS-11380,OFF-FA-10003112,12.624,2,Standard Class,3,Credit Card
1644,3/19/2012,3/19/2012,3/20/2012,FH-14365,OFF-ST-10000142,1247.64,3,First Class,2,Credit Card
1645,3/19/2012,3/19/2012,3/20/2012,FH-14365,TEC-CO-10001766,3149.93,7,First Class,4,Bank Transfer
1646,3/19/2012,3/19/2012,3/20/2012,FH-14365,OFF-PA-10004359,209.7,2,First Class,5,Credit Card
1647,11/1/2012,11/1/2012,11/3/2012,VM-21685,TEC-AC-10002323,35.36,2,First Class,4,Credit Card
1648,11/1/2012,11/1/2012,11/3/2012,VM-21685,OFF-FA-10001135,3.168,2,First Class,3,Credit Card
1649,9/26/2012,9/26/2012,9/29/2012,SF-20200,OFF-BI-10004224,121.104,6,Second Class,5,Credit Card
1650,9/26/2012,9/26/2012,9/29/2012,SF-20200,TEC-PH-10003357,45.894,1,Second Class,3,Bank Transfer
1651,8/29/2011,8/29/2011,8/29/2011,HH-15010,OFF-PA-10004475,109.92,2,Same Day,5,PayPal
1652,8/29/2011,8/29/2011,8/29/2011,HH-15010,OFF-PA-10003001,13.36,2,Same Day,5,Credit Card
1653,11/19/2014,11/19/2014,11/22/2014,CD-12280,OFF-ST-10003442,169.68,6,First Class,4,Bank Transfer
1654,11/19/2014,11/19/2014,11/22/2014,CD-12280,TEC-AC-10003832,132.52,4,First Class,4,Bank Transfer
1655,11/19/2014,11/19/2014,11/22/2014,CD-12280,OFF-FA-10000611,2.96,2,First Class,2,Credit Card
1656,11/19/2014,11/19/2014,11/22/2014,CD-12280,OFF-BI-10001116,8.448,2,First Class,3,PayPal
1657,11/19/2014,11/19/2014,11/22/2014,CD-12280,OFF-ST-10000563,95.94,3,First Class,2,PayPal
1658,5/12/2011,5/12/2011,5/15/2011,HL-15040,FUR-FU-10000010,34.79,7,First Class,1,Bank Transfer
1659,1/21/2014,1/21/2014,1/27/2014,TH-21100,TEC-PH-10004922,160.776,3,Standard Class,2,Credit Card
1660,10/31/2014,10/31/2014,11/7/2014,MM-18055,OFF-BI-10004330,88.752,3,Standard Class,4,Bank Transfer
1661,10/31/2014,10/31/2014,11/7/2014,MM-18055,OFF-BI-10002072,13.904,2,Standard Class,2,Bank Transfer
1662,5/1/2014,5/1/2014,5/7/2014,QJ-19255,TEC-PH-10002549,677.58,5,Standard Class,5,PayPal
1663,5/1/2014,5/1/2014,5/7/2014,QJ-19255,OFF-BI-10002353,13.896,3,Standard Class,4,Credit Card
1664,11/25/2013,11/25/2013,11/27/2013,NS-18505,OFF-ST-10001325,41.92,5,Second Class,2,Credit Card
1665,11/25/2013,11/25/2013,11/27/2013,NS-18505,TEC-AC-10002049,297.576,3,Second Class,2,Bank Transfer
1666,11/25/2013,11/25/2013,11/27/2013,NS-18505,OFF-FA-10002676,4.344,3,Second Class,4,Credit Card
1667,11/25/2013,11/25/2013,11/27/2013,NS-18505,TEC-AC-10003023,94.992,2,Second Class,3,Credit Card
1668,11/25/2013,11/25/2013,11/27/2013,NS-18505,OFF-PA-10000167,74.352,3,Second Class,1,Credit Card
1669,11/25/2013,11/25/2013,11/27/2013,NS-18505,OFF-AR-10003405,14.04,3,Second Class,5,PayPal
1670,1/10/2012,1/10/2012,1/15/2012,MM-17920,FUR-TA-10001889,1018.104,4,Standard Class,4,PayPal
1671,10/20/2014,10/20/2014,10/27/2014,RD-19480,TEC-PH-10002185,16.68,3,Standard Class,3,Credit Card
1672,3/23/2013,3/23/2013,3/26/2013,RB-19645,TEC-AC-10001013,58.58,2,First Class,2,Credit Card
1673,7/4/2014,7/4/2014,7/8/2014,RD-19585,TEC-PH-10002726,167.968,4,Standard Class,4,PayPal
1674,12/11/2012,12/11/2012,12/12/2012,SW-20455,OFF-LA-10003930,196.62,2,First Class,4,Bank Transfer
1675,9/17/2012,9/17/2012,9/21/2012,SF-20965,FUR-FU-10003535,21.936,2,Standard Class,3,Credit Card
1676,9/17/2012,9/17/2012,9/21/2012,SF-20965,OFF-BI-10000088,6.588,3,Standard Class,4,PayPal
1677,5/19/2013,5/19/2013,5/25/2013,EB-13930,OFF-ST-10000604,104.28,3,Standard Class,5,Bank Transfer
1678,5/19/2013,5/19/2013,5/25/2013,EB-13930,OFF-PA-10004040,17.94,3,Standard Class,4,PayPal
1679,9/7/2011,9/7/2011,9/13/2011,SB-20290,OFF-ST-10002344,64.784,1,Standard Class,4,Bank Transfer
1680,9/7/2011,9/7/2011,9/13/2011,SB-20290,TEC-PH-10003589,32.382,3,Standard Class,2,Credit Card
1681,9/7/2011,9/7/2011,9/13/2011,SB-20290,FUR-FU-10000758,42.368,2,Standard Class,5,Credit Card
1682,9/7/2011,9/7/2011,9/13/2011,SB-20290,TEC-MA-10004679,399.54,4,Standard Class,2,Bank Transfer
1683,9/30/2013,9/30/2013,10/2/2013,PS-18760,OFF-PA-10000176,18.97,1,Second Class,2,Bank Transfer
1684,11/8/2013,11/8/2013,11/13/2013,CB-12535,FUR-FU-10002597,14.82,3,Standard Class,3,Bank Transfer
1685,4/25/2014,4/25/2014,4/28/2014,DK-12835,OFF-AP-10002495,99.28,2,First Class,3,Bank Transfer
1686,4/25/2014,4/25/2014,4/28/2014,DK-12835,OFF-BI-10002813,1.188,2,First Class,2,Credit Card
1687,4/25/2014,4/25/2014,4/28/2014,DK-12835,OFF-BI-10002414,7.518,2,First Class,2,PayPal
1688,12/11/2014,12/11/2014,12/13/2014,AW-10840,OFF-PA-10000788,10.368,2,First Class,2,Credit Card
1689,12/11/2014,12/11/2014,12/13/2014,AW-10840,FUR-FU-10004306,310.88,2,First Class,3,Credit Card
1690,8/16/2011,8/16/2011,8/20/2011,TS-21610,FUR-TA-10001539,853.092,6,Standard Class,3,PayPal
1691,12/10/2014,12/10/2014,12/16/2014,HF-14995,OFF-PA-10000575,33.45,5,Standard Class,5,Bank Transfer
1692,12/10/2014,12/10/2014,12/16/2014,HF-14995,OFF-BI-10004182,10.4,5,Standard Class,3,Bank Transfer
1693,3/15/2013,3/15/2013,3/20/2013,HZ-14950,FUR-FU-10004020,21.88,5,Standard Class,2,Bank Transfer
1694,6/27/2013,6/27/2013,6/30/2013,AB-10255,TEC-AC-10003133,13.616,2,Second Class,5,Bank Transfer
1695,9/25/2012,9/25/2012,9/28/2012,PO-19195,TEC-AC-10002006,63.96,4,Second Class,2,Credit Card
1696,9/25/2012,9/25/2012,9/28/2012,PO-19195,OFF-BI-10003314,14.46,3,Second Class,3,Credit Card
1697,9/25/2012,9/25/2012,9/28/2012,PO-19195,TEC-PH-10002726,104.98,2,Second Class,2,PayPal
1698,12/27/2012,12/27/2012,12/31/2012,AG-10900,OFF-AP-10000240,106.96,2,Standard Class,5,PayPal
1699,12/27/2012,12/27/2012,12/31/2012,AG-10900,OFF-LA-10002381,21.56,7,Standard Class,2,Bank Transfer
1700,6/3/2011,6/3/2011,6/7/2011,SC-20725,FUR-TA-10004086,515.88,6,Second Class,3,Bank Transfer
1701,7/13/2012,7/13/2012,7/15/2012,ND-18370,OFF-BI-10000320,11.808,2,Second Class,3,PayPal
1702,7/13/2012,7/13/2012,7/15/2012,ND-18370,FUR-CH-10000595,1931.04,9,Second Class,5,Credit Card
1703,7/13/2012,7/13/2012,7/15/2012,ND-18370,OFF-PA-10000349,9.96,2,Second Class,1,PayPal
1704,2/3/2011,2/3/2011,2/7/2011,CD-12790,OFF-FA-10001843,12.35,5,Standard Class,4,Credit Card
1705,3/9/2013,3/9/2013,3/9/2013,PG-18820,OFF-BI-10003676,9.702,3,Same Day,3,Credit Card
1706,11/22/2012,11/22/2012,11/26/2012,IM-15070,OFF-BI-10003638,11.61,2,Standard Class,4,PayPal
1707,10/31/2014,10/31/2014,11/6/2014,JK-15205,OFF-LA-10003077,43.86,6,Standard Class,3,PayPal
1708,10/31/2014,10/31/2014,11/6/2014,JK-15205,TEC-PH-10003505,148.48,2,Standard Class,5,PayPal
1709,10/31/2014,10/31/2014,11/6/2014,JK-15205,OFF-PA-10003424,7.42,2,Standard Class,4,Bank Transfer
1710,10/31/2014,10/31/2014,11/6/2014,JK-15205,FUR-CH-10003061,71.992,1,Standard Class,2,Bank Transfer
1711,10/31/2014,10/31/2014,11/6/2014,JK-15205,OFF-AR-10003514,19.9,5,Standard Class,4,Credit Card
1712,10/31/2014,10/31/2014,11/6/2014,JK-15205,OFF-AP-10002684,1702.12,14,Standard Class,1,PayPal
1713,1/30/2012,1/30/2012,2/4/2012,JP-15520,OFF-PA-10004405,14.304,6,Standard Class,1,Bank Transfer
1714,9/9/2014,9/9/2014,9/14/2014,MM-18055,FUR-TA-10004289,765.625,7,Second Class,3,Bank Transfer
1715,10/8/2014,10/8/2014,10/14/2014,DC-13285,FUR-BO-10003965,307.666,2,Standard Class,5,PayPal
1716,5/1/2013,5/1/2013,5/5/2013,JL-15835,OFF-BI-10003314,7.712,2,Standard Class,3,Credit Card
1717,5/20/2013,5/20/2013,5/25/2013,BN-11515,OFF-AP-10001563,242.9,5,Standard Class,5,Credit Card
1718,5/20/2013,5/20/2013,5/25/2013,BN-11515,OFF-ST-10004123,454.9,5,Standard Class,5,Bank Transfer
1719,5/20/2013,5/20/2013,5/25/2013,BN-11515,FUR-FU-10002088,35.92,4,Standard Class,3,PayPal
1720,5/20/2013,5/20/2013,5/25/2013,BN-11515,FUR-FU-10000010,39.76,8,Standard Class,3,PayPal
1721,5/20/2013,5/20/2013,5/25/2013,BN-11515,OFF-BI-10002824,47.744,4,Standard Class,2,Credit Card
1722,12/20/2012,12/20/2012,12/25/2012,KD-16345,TEC-PH-10001061,159.984,2,Standard Class,2,Bank Transfer
1723,12/20/2012,12/20/2012,12/25/2012,KD-16345,TEC-AC-10000736,255.968,4,Standard Class,5,Bank Transfer
1724,12/20/2012,12/20/2012,12/25/2012,KD-16345,FUR-BO-10003966,359.058,3,Standard Class,3,PayPal
1725,12/19/2012,12/19/2012,12/20/2012,JK-15370,OFF-AP-10000828,434.352,3,First Class,1,Credit Card
1726,12/19/2012,12/19/2012,12/20/2012,JK-15370,OFF-AP-10002906,3.552,2,First Class,4,Credit Card
1727,12/19/2012,12/19/2012,12/20/2012,JK-15370,OFF-AP-10003860,88.832,4,First Class,2,PayPal
1728,4/30/2014,4/30/2014,5/5/2014,FM-14215,FUR-TA-10001307,1048.35,5,Second Class,2,PayPal
1729,2/7/2013,2/7/2013,2/7/2013,CA-12265,TEC-AC-10003063,100,4,Same Day,4,Bank Transfer
1730,2/7/2013,2/7/2013,2/7/2013,CA-12265,OFF-LA-10001045,7.83,3,Same Day,3,PayPal
1731,9/28/2011,9/28/2011,10/3/2011,KD-16495,OFF-PA-10001457,96.256,8,Standard Class,2,Credit Card
1732,9/28/2011,9/28/2011,10/3/2011,KD-16495,OFF-PA-10001804,10.688,2,Standard Class,5,PayPal
1733,7/11/2013,7/11/2013,7/15/2013,LH-17155,OFF-ST-10000689,338.04,3,Standard Class,5,PayPal
1734,7/11/2013,7/11/2013,7/15/2013,LH-17155,OFF-AR-10002135,154.24,4,Standard Class,3,PayPal
1735,7/30/2014,7/30/2014,8/2/2014,AG-10675,OFF-AP-10002082,34.848,2,Second Class,5,PayPal
1736,7/30/2014,7/30/2014,8/2/2014,AG-10675,TEC-PH-10003442,22,5,Second Class,2,PayPal
1737,7/30/2014,7/30/2014,8/2/2014,AG-10675,OFF-AR-10002833,4.368,3,Second Class,5,Credit Card
1738,9/3/2012,9/3/2012,9/9/2012,DB-13120,OFF-ST-10001325,31.44,3,Standard Class,3,PayPal
1739,9/3/2012,9/3/2012,9/9/2012,DB-13120,TEC-AC-10003038,17.9,2,Standard Class,3,PayPal
1740,9/3/2012,9/3/2012,9/9/2012,DB-13120,TEC-AC-10003590,129.45,5,Standard Class,2,Credit Card
1741,8/9/2011,8/9/2011,8/16/2011,ED-13885,OFF-LA-10000262,20.88,8,Standard Class,2,PayPal
1742,10/31/2014,10/31/2014,11/4/2014,MC-18100,OFF-PA-10004355,20.736,4,Standard Class,5,PayPal
1743,10/31/2014,10/31/2014,11/4/2014,MC-18100,FUR-FU-10004415,7.168,2,Standard Class,3,Bank Transfer
1744,10/31/2014,10/31/2014,11/4/2014,MC-18100,OFF-ST-10002486,11.168,2,Standard Class,1,Credit Card
1745,10/31/2014,10/31/2014,11/4/2014,MC-18100,TEC-AC-10001142,442.4,7,Standard Class,2,Bank Transfer
1746,6/6/2011,6/6/2011,6/9/2011,BM-11785,OFF-AR-10002656,13.36,2,First Class,5,PayPal
1747,8/14/2013,8/14/2013,8/18/2013,EM-14065,OFF-BI-10000138,11.232,8,Second Class,2,Credit Card
1748,8/14/2013,8/14/2013,8/18/2013,EM-14065,OFF-PA-10004947,10.272,3,Second Class,2,Credit Card
1749,4/25/2011,4/25/2011,4/29/2011,DA-13450,OFF-PA-10003543,10.368,2,Standard Class,5,PayPal
1750,4/25/2011,4/25/2011,4/29/2011,DA-13450,OFF-AR-10002221,6.24,3,Standard Class,1,Credit Card
1751,11/22/2012,11/22/2012,11/27/2012,MO-17800,FUR-TA-10004607,206.962,2,Standard Class,3,Credit Card
1752,10/15/2014,10/15/2014,10/18/2014,JW-15955,FUR-FU-10001918,9.46,2,First Class,4,Bank Transfer
1753,12/3/2014,12/3/2014,12/6/2014,VW-21775,OFF-ST-10004340,559.62,9,First Class,5,Bank Transfer
1754,12/3/2014,12/3/2014,12/6/2014,VW-21775,OFF-PA-10004475,109.92,2,First Class,4,Bank Transfer
1755,12/3/2014,12/3/2014,12/6/2014,VW-21775,OFF-PA-10003893,8.56,2,First Class,5,Bank Transfer
1756,12/8/2012,12/8/2012,12/11/2012,TT-21460,OFF-PA-10000100,360.712,11,Second Class,5,Bank Transfer
1757,12/8/2012,12/8/2012,12/11/2012,TT-21460,TEC-PH-10001817,1718.4,6,Second Class,2,Bank Transfer
1758,7/13/2012,7/13/2012,7/15/2012,SL-20155,OFF-BI-10001765,41.568,6,First Class,5,PayPal
1759,5/11/2011,5/11/2011,5/17/2011,RM-19375,TEC-AC-10001013,46.864,2,Standard Class,3,PayPal
1760,1/6/2011,1/6/2011,1/13/2011,MB-18085,OFF-AR-10003478,19.536,3,Standard Class,3,Credit Card
1761,9/5/2012,9/5/2012,9/9/2012,AG-10900,FUR-BO-10000330,411.332,4,Standard Class,1,Bank Transfer
1762,9/5/2012,9/5/2012,9/9/2012,AG-10900,OFF-BI-10001900,28.752,6,Standard Class,3,PayPal
1763,9/5/2012,9/5/2012,9/9/2012,AG-10900,FUR-BO-10003159,293.199,3,Standard Class,3,Bank Transfer
1764,8/5/2013,8/5/2013,8/9/2013,ML-17755,OFF-SU-10002573,35.06,2,Standard Class,1,Credit Card
1765,8/5/2013,8/5/2013,8/9/2013,ML-17755,OFF-LA-10004484,4.13,1,Standard Class,2,Credit Card
1766,8/5/2013,8/5/2013,8/9/2013,ML-17755,FUR-FU-10001591,109.8,9,Standard Class,5,PayPal
1767,8/5/2013,8/5/2013,8/9/2013,ML-17755,OFF-LA-10002034,9.82,2,Standard Class,2,Bank Transfer
1768,3/22/2011,3/22/2011,3/26/2011,CC-12685,OFF-BI-10004410,7.644,4,Standard Class,1,Bank Transfer
1769,3/22/2011,3/22/2011,3/26/2011,CC-12685,OFF-BI-10002735,51.465,5,Standard Class,1,Credit Card
1770,3/3/2014,3/3/2014,3/9/2014,SC-20770,OFF-SU-10001935,6.976,4,Standard Class,2,Credit Card
1771,3/3/2014,3/3/2014,3/9/2014,SC-20770,OFF-BI-10003291,12.222,7,Standard Class,4,Credit Card
1772,11/28/2013,11/28/2013,11/30/2013,GG-14650,OFF-ST-10004337,97.984,2,Second Class,4,PayPal
1773,11/28/2013,11/28/2013,11/30/2013,GG-14650,TEC-AC-10001266,62.4,6,Second Class,1,Credit Card
1774,4/28/2011,4/28/2011,5/3/2011,MY-18295,OFF-BI-10001628,20.86,2,Standard Class,1,Bank Transfer
1775,4/28/2011,4/28/2011,5/3/2011,MY-18295,OFF-ST-10000877,497.61,9,Standard Class,2,PayPal
1776,4/28/2011,4/28/2011,5/3/2011,MY-18295,OFF-AR-10004752,5.34,2,Standard Class,3,PayPal
1777,4/28/2011,4/28/2011,5/3/2011,MY-18295,OFF-LA-10000452,3.15,1,Standard Class,3,Credit Card
1778,11/24/2012,11/24/2012,11/28/2012,DP-13000,OFF-PA-10000675,368.91,9,Standard Class,5,PayPal
1779,11/24/2012,11/24/2012,11/28/2012,DP-13000,OFF-AR-10003045,14.7,5,Standard Class,2,Credit Card
1780,11/12/2013,11/12/2013,11/17/2013,BD-11770,TEC-AC-10003447,59.97,3,Standard Class,5,Bank Transfer
1781,11/12/2013,11/12/2013,11/17/2013,BD-11770,OFF-ST-10002276,83.36,1,Standard Class,3,Credit Card
1782,7/9/2012,7/9/2012,7/13/2012,CB-12535,OFF-PA-10001609,6.58,2,Standard Class,1,PayPal
1783,7/9/2012,7/9/2012,7/13/2012,CB-12535,OFF-BI-10001597,122.94,3,Standard Class,1,Bank Transfer
1784,9/23/2014,9/23/2014,9/27/2014,JE-15610,OFF-PA-10004475,219.84,4,Standard Class,1,Credit Card
1785,9/23/2014,9/23/2014,9/27/2014,JE-15610,TEC-AC-10004510,98.16,6,Standard Class,1,Bank Transfer
1786,9/23/2014,9/23/2014,9/27/2014,JE-15610,OFF-BI-10002976,33.04,8,Standard Class,4,Credit Card
1787,9/23/2014,9/23/2014,9/27/2014,JE-15610,TEC-PH-10001615,86.97,3,Standard Class,1,PayPal
1788,2/15/2012,2/15/2012,2/19/2012,RP-19855,TEC-PH-10001819,134.97,3,Standard Class,2,Bank Transfer
1789,2/15/2012,2/15/2012,2/19/2012,RP-19855,TEC-PH-10000560,699.98,2,Standard Class,1,PayPal
1790,2/15/2012,2/15/2012,2/19/2012,RP-19855,TEC-AC-10004568,139.95,5,Standard Class,3,Credit Card
1791,9/30/2011,9/30/2011,10/4/2011,RA-19915,OFF-PA-10004092,48.94,1,Standard Class,2,Credit Card
1792,12/1/2011,12/1/2011,12/3/2011,RP-19390,FUR-CH-10001854,2807.84,8,First Class,1,Credit Card
1793,12/1/2011,12/1/2011,12/3/2011,RP-19390,OFF-AR-10000475,46.64,4,First Class,3,Bank Transfer
1794,12/8/2011,12/8/2011,12/13/2011,TB-21175,OFF-ST-10000777,60.416,2,Standard Class,2,PayPal
1795,9/6/2013,9/6/2013,9/11/2013,BE-11455,OFF-AR-10004022,107.94,3,Standard Class,3,PayPal
1796,8/28/2014,8/28/2014,8/31/2014,MR-17545,OFF-ST-10002352,63.84,8,First Class,3,PayPal
1797,8/28/2014,8/28/2014,8/31/2014,MR-17545,TEC-PH-10000455,347.97,3,First Class,5,PayPal
1798,8/28/2014,8/28/2014,8/31/2014,MR-17545,OFF-BI-10003910,37.008,6,First Class,3,Bank Transfer
1799,7/8/2013,7/8/2013,7/12/2013,RM-19375,FUR-FU-10003039,215.65,5,Standard Class,2,Credit Card
1800,8/9/2013,8/9/2013,8/11/2013,JF-15565,OFF-FA-10000585,11.168,4,Second Class,2,Credit Card
1801,8/9/2013,8/9/2013,8/11/2013,JF-15565,OFF-PA-10001994,53.952,3,Second Class,1,Credit Card
1802,11/14/2013,11/14/2013,11/20/2013,AS-10135,FUR-FU-10004270,4.18,1,Standard Class,5,Bank Transfer
1803,9/23/2014,9/23/2014,9/27/2014,JA-15970,OFF-BI-10002498,5.607,1,Second Class,1,Bank Transfer
1804,9/23/2014,9/23/2014,9/27/2014,JA-15970,OFF-SU-10002881,4663.736,7,Second Class,3,PayPal
1805,9/23/2014,9/23/2014,9/27/2014,JA-15970,TEC-AC-10002926,79.984,2,Second Class,2,Credit Card
1806,12/26/2013,12/26/2013,12/29/2013,GK-14620,TEC-PH-10002200,2575.944,7,First Class,3,PayPal
1807,12/26/2013,12/26/2013,12/29/2013,GK-14620,OFF-PA-10002005,45.36,7,First Class,1,PayPal
1808,12/26/2013,12/26/2013,12/29/2013,GK-14620,TEC-AC-10001465,254.24,7,First Class,4,Bank Transfer
1809,2/11/2013,2/11/2013,2/13/2013,PB-19210,TEC-PH-10004897,69.93,7,First Class,4,Bank Transfer
1810,10/24/2013,10/24/2013,10/30/2013,HK-14890,FUR-FU-10001196,16.156,7,Standard Class,3,Credit Card
1811,10/24/2013,10/24/2013,10/30/2013,HK-14890,OFF-PA-10000595,54.816,3,Standard Class,4,Bank Transfer
1812,6/9/2011,6/9/2011,6/11/2011,FO-14305,FUR-TA-10004534,1441.3,7,Second Class,4,PayPal
1813,11/21/2014,11/21/2014,11/27/2014,BT-11680,FUR-FU-10001861,77.6,5,Standard Class,4,Bank Transfer
